
numbers	0.10101278957
variables	0.0957004991339
symbols	0.0865264698235
letters	0.0865264698235
It	0.0865264698235
operations	0.0638003327559
used	0.0505063947852
mathematics	0.0505063947852
called	0.0505063947852
.	0.0505063947852
uses	0.0432632349117
unknown	0.0432632349117
true	0.0432632349117
subtracting	0.0432632349117
part	0.0432632349117
needs	0.0432632349117
maths	0.0432632349117
knowledge	0.0432632349117
inequalities	0.0432632349117
frequently	0.0432632349117
find	0.0432632349117
dividing	0.0432632349117
change	0.0432632349117
c	0.0432632349117
b	0.0432632349117
We	0.0432632349117
...	0.0432632349117
a	0.0337580136781
Algebra	0.0337580136781
values	0.031900166378
rules	0.031900166378
represent	0.031900166378
multiplying	0.031900166378
make	0.031900166378
adding	0.031900166378
and	0.0277802577176
use	0.0252531973926
often	0.0252531973926
math	0.0252531973926
can	0.0252531973926
equations	0.016879006839
the	0.0144863197469
The	0.0138901288588
algebra	0.00252706032504

equations	0.280805295595
quadratic	0.239914302692
first	0.239914302692
examples	0.239914302692
Two	0.239914302692
used	0.140040458268
linear	0.140040458268
Algebra	0.0936017651983
solve	0.0630133800509

structures	0.0942520474863
polynomials	0.0942520474863
complex	0.0942520474863
algebraic	0.0942520474863
For	0.0942520474863
equations	0.0735442440844
things	0.0694967910377
example	0.0694967910377
use	0.0550158943195
properties	0.0471260237431
parts	0.0471260237431
once	0.0471260237431
more	0.0471260237431
matrix	0.0471260237431
matrices	0.0471260237431
known	0.0471260237431
how	0.0471260237431
found	0.0471260237431
facts	0.0471260237431
factorize	0.0471260237431
developed	0.0471260237431
an	0.0471260237431
Understanding	0.0471260237431
These	0.0471260237431
Abstract	0.0471260237431
solve	0.0371328846729
ways	0.0347483955188
us	0.0347483955188
to	0.0347483955188
made	0.0347483955188
help	0.0347483955188
equation	0.0347483955188
are	0.0347483955188
study	0.0275079471598
often	0.0275079471598
many	0.0275079471598
linear	0.0275079471598
the	0.0236696117292
or	0.0183860610211
The	0.0151303189355
algebra	0.0027526907112

function	0.219921444135
,	0.12972734327
like	0.0972955074528
takes	0.0879685776538
x	0.0648636716352
functions	0.0648636716352
When	0.0648636716352
study	0.0513481680316
number	0.0513481680316
called	0.0513481680316
univariate	0.0439842888269
trying	0.0439842888269
since	0.0439842888269
put	0.0439842888269
particular	0.0439842888269
multivariate	0.0439842888269
importance	0.0439842888269
get	0.0439842888269
f	0.0439842888269
certain	0.0439842888269
box	0.0439842888269
appear	0.0439842888269
Q	0.0439842888269
Of	0.0439842888269
A	0.0439842888269
variables	0.0324318358176
is	0.0282432620129
z	0.0256740840158
we	0.0256740840158
variable	0.0256740840158
one	0.0256740840158
often	0.0256740840158
numbers	0.0256740840158
many	0.0256740840158
can	0.0256740840158
.	0.0256740840158
y	0.0171603236197
equations	0.0171603236197
the	0.0147277584093
and	0.0141216310065
solve	0.0115524530093
algebra	0.00256917799712

study	0.162152109573
tools	0.13889775419
subject	0.13889775419
solutions	0.13889775419
powerful	0.13889775419
helping	0.13889775419
heavily	0.13889775419
graphs	0.13889775419
graphing	0.13889775419
concerned	0.13889775419
us	0.102416323634
functions	0.102416323634
be	0.102416323634
as	0.102416323634
equations	0.0541904956411
The	0.0445946242309
the	0.0232543553831
algebra	0.00811319367512

variable	0.1739212143
changed	0.127696322401
``	0.0993835510288
independent	0.0851308816005
dependent	0.0851308816005
number	0.0745376632716
math	0.0496917755144
called	0.0496917755144
told	0.0425654408002
performed	0.0425654408002
know	0.0425654408002
in	0.0425654408002
for	0.0425654408002
do	0.0425654408002
because	0.0425654408002
Most	0.0425654408002
After	0.0425654408002
3x	0.0425654408002
y	0.0332135295865
x	0.0313856475654
time	0.0313856475654
operations	0.0313856475654
make	0.0313856475654
made	0.0313856475654
example	0.0313856475654
equation	0.0313856475654
are	0.0313856475654
This	0.0313856475654
=	0.0313856475654
1	0.0313856475654
+	0.0313856475654
written	0.0273321890447
is	0.0273321890447
The	0.0273321890447
we	0.0248458877572
one	0.0248458877572
the	0.0213790041425
problems	0.0166067647932
In	0.0166067647932

physics	0.125669396648
help	0.0926623880503
problems	0.0735442440844
math	0.0733545257594
these	0.0628346983242
simplest	0.0628346983242
science	0.0628346983242
school	0.0628346983242
reduce	0.0628346983242
making	0.0628346983242
its	0.0628346983242
ideas	0.0628346983242
engineering	0.0628346983242
difficult	0.0628346983242
classes	0.0628346983242
about	0.0628346983242
Using	0.0628346983242
Time	0.0628346983242
Many	0.0628346983242
time	0.0463311940251
taught	0.0463311940251
problem	0.0463311940251
harder	0.0463311940251
form	0.0463311940251
easier	0.0463311940251
basic	0.0463311940251
variable	0.0366772628797
mathematics	0.0366772628797
many	0.0366772628797
.	0.0366772628797
a	0.0245147480281
In	0.0245147480281
Algebra	0.0245147480281
written	0.0201737585806
and	0.0201737585806
solve	0.016503504299
algebra	0.0036702542816

simple	0.0942520474863
problem	0.0694967910377
as	0.0694967910377
without	0.0471260237431
way	0.0471260237431
try	0.0471260237431
teach	0.0471260237431
students	0.0471260237431
student	0.0471260237431
story	0.0471260237431
solved	0.0471260237431
require	0.0471260237431
purpose	0.0471260237431
practice	0.0471260237431
phone	0.0471260237431
other	0.0471260237431
ones	0.0471260237431
freeway	0.0471260237431
finding	0.0471260237431
faced	0.0471260237431
